time,Temps moyen entre les vagues,Direction moyenne des vagues,Période des vagues énergétiques,Hauteur moyenne des vagues les plus hautes
2017-11-19 18:00:00,8.605131738767948,0.6144847855188444,11.848505600498546,0.480471484820689
2017-11-19 19:00:00,8.261835433114221,0.6195400726930734,11.828896621814234,0.4761564426132958
2017-11-19 20:00:00,7.833043041148008,0.624944115088875,11.791810075172167,0.47240423199817094
2017-11-19 21:00:00,7.704908241712922,0.6286794155265498,11.73639339628172,0.46827680032153474
2017-11-19 22:00:00,7.786249786746799,0.6286048508256271,11.599983109782158,0.4633989265218723
2017-11-19 23:00:00,7.897329100932845,0.6251686389932712,11.451210641068574,0.458896273783723
2017-11-20 00:00:00,7.884428156962419,0.619991540788395,11.357002286954813,0.45608211582237956
2017-11-20 01:00:00,7.55447011541371,0.6195400726930734,11.295617658030011,0.45364317892254924
2017-11-20 02:00:00,7.597327488603602,0.6111510879811765,11.267483036439476,0.4564573368838927
2017-11-20 03:00:00,7.940623794257328,0.5905357698409759,11.267056754294165,0.4605847685605289
2017-11-20 04:00:00,8.193394832050773,0.5641565029015903,11.300306761628432,0.4694024635060714
2017-11-20 05:00:00,8.44791515038258,0.5328141130326757,11.380447804946925,0.4840360849050569
2017-11-20 06:00:00,8.707245990194885,0.4987298177538354,11.531351684387065,0.5059865170035351
2017-11-20 07:00:00,8.928967298432386,0.4648749987420372,12.955986614016863,0.5360042019245315
2017-11-20 08:00:00,9.057539418002063,0.43421683254272797,13.355839266318704,0.5748395817910694
2017-11-20 09:00:00,9.305281274247713,0.4055902178790291,13.764217561526767,0.620991772357101
2017-11-20 10:00:00,9.612717328865,0.38019882898875623,13.79149961882668,0.673522720968843
2017-11-20 11:00:00,9.918622763011218,0.3584590709718533,13.773595768723613,0.7309315433802475
2017-11-20 12:00:00,10.166145959189574,0.34076319432613117,13.73139383633781,0.7911545237529962
2017-11-20 13:00:00,10.46789685205718,0.3273885120091873,13.671714335994253,0.851002283064231
2017-11-20 14:00:00,10.949167660174284,0.31849585864574287,13.59924637129136,0.907660663352611
2017-11-20 15:00:00,11.454272415626582,0.31276425486033643,13.517400199391624,0.9601916119643539
2017-11-20 16:00:00,11.78991561892497,0.3084808526110424,13.430438641748152,1.0087827394302158
2017-11-20 17:00:00,11.954347989531087,0.3049217807175896,13.342198237668748,1.0524959930964162
2017-11-20 18:00:00,12.025412511402081,0.30190692628670257,13.253957833589345,1.0903933203091727
2017-11-20 19:00:00,12.036345514766849,0.2989805444042182,13.164864865219318,1.1224747210684871
2017-11-20 20:00:00,12.008138366085745,0.2964176506008111,13.070656511105557,1.1479897532513341
2017-11-20 21:00:00,11.956315930136745,0.29394426526533957,12.966643667649642,1.167313637919225
2017-11-20 22:00:00,11.88896862940977,0.29128547249366427,12.824265431115725,1.1800711540106477
2017-11-20 23:00:00,11.81112564545262,0.288808019951669,12.628175644272604,1.1860746909948476
2017-11-21 00:00:00,11.723661618534473,0.2864204954529338,12.482813432721509,1.1858870804640906
2017-11-21 01:00:00,11.62941912953017,0.2836634487123737,12.368996099923438,1.1795083224183793
2017-11-21 02:00:00,11.532552719718323,0.2807200126138673,12.276919156536232,1.1675012484499812
2017-11-21 03:00:00,11.432406408897045,0.277313372284695,12.198909523944296,1.1506163006819206
2017-11-21 04:00:00,11.325262975922314,0.27381102826454695,12.130704380694516,1.1290410896449554
2017-11-21 05:00:00,11.213746341601677,0.26975114478633866,12.06846718747909,1.1031508364005962
2017-11-21 06:00:00,11.099168466338906,0.26550158920342704,12.008361404990222,1.0738835936026252
2017-11-21 07:00:00,10.966223145423323,0.26096920993665684,11.94782934035604,1.0418021928433108
